9930519,9930519,西ヶ原四丁目,,,99305,13,114-0024,東京都北区西ヶ原四丁目,139.732779,35.744501,0000-00-00,0000-00-00,0,9930519
9930520,9930520,新庚申塚,,,99305,13,170-0001,豊島区西巣鴨４,139.730451,35.741348,0000-00-00,0000-00-00,0,9930520
9930521,9930521,庚申塚,,,99305,13,170-0001,豊島区西巣鴨３,139.729743,35.739563,0000-00-00,0000-00-00,0,9930521
9930522,9930522,巣鴨新田,,,99305,13,170-0001,豊島区西巣鴨１,139.727769,35.735488,0000-00-00,0000-00-00,0,9930522
9930523,1130213,大塚駅前,,,99305,13,170-0005,豊島区南大塚３,139.729593,35.732082,0000-00-00,0000-00-00,0,9930523
9930524,9930524,向原,,,99305,13,170-0005,豊島区南大塚３,139.724894,35.728938,0000-00-00,0000-00-00,0,9930524
9930525,2800610,東池袋四丁目,,,99305,13,170-0013,豊島区東池袋５,139.720012,35.72528,0000-00-00,0000-00-00,0,9930525
9930526,9930526,都電雑司ヶ谷,,,99305,13,171-0022,東京都豊島区南池袋,139.718006,35.724261,0000-00-00,0000-00-00,0,9930526
9930527,2801010,鬼子母神前,,,99305,13,171-0032,豊島区雑司が谷２,139.714916,35.720403,0000-00-00,0000-00-00,0,9930527
9930528,9930528,学習院下,,,99305,13,171-0033,豊島区高田２,139.71247,35.716248,0000-00-00,0000-00-00,0,9930528
9930529,9930529,面影橋,,,99305,13,169-0051,新宿区西早稲田３,139.714444,35.712981,0000-00-00,0000-00-00,0,9930529
9930530,9930530,早稲田,,,99305,13,169-0051,東京都新宿区西早稲田一丁目,139.718928,35.711848,0000-00-00,0000-00-00,0,9930530
9930701,2800901,赤羽岩淵,,,99307,13,115-0045,北区赤羽１-５２-８,139.722103,35.783417,0000-00-00,0000-00-00,0,9930701
9930901,1130222,秋葉原,,,99309,13,101-0025,東京都千代田区神田佐久間町一丁目6-10,139.774273,35.698889,0000-00-00,0000-00-00,0,9930901
9930902,9930111,新御徒町,,,99309,13,111-0041,台東区元浅草１-５-２,139.781958,35.707045,0000-00-00,0000-00-00,0,9930902
9930903,9930903,浅草,,,99309,13,111-0035,東京都台東区西浅草三丁目1-11,139.792389,35.713817,0000-00-00,0000-00-00,0,9930903
9930904,1132004,南千住,,,99309,13,116-0003,荒川区南千住４丁目,139.798783,35.732413,0000-00-00,0000-00-00,0,9930904
9930905,1132005,北千住,,,99309,13,120-0026,足立区千住旭町,139.805092,35.74949,0000-00-00,0000-00-00,0,9930905
9930906,9930906,青井,,,99309,13,120-0012,足立区青井三丁目,139.82038,35.771782,0000-00-00,0000-00-00,0,9930906
9930907,9930907,六町,,,99309,13,121-0073,足立区六町四丁目,139.821816,35.784963,0000-00-00,0000-00-00,0,9930907
9931101,1130102,新橋,,,99311,13,105-0021,東京都港区東新橋一丁目5-13,139.759644,35.665503,0000-00-00,0000-00-00,0,9931101
9931102,9930120,汐留,,,99311,13,105-0021,港区東新橋１丁目５,139.759985,35.662871,0000-00-00,0000-00-00,0,9931102
9931103,9931103,竹芝,,,99311,13,105-0022,港区海岸１-１３-１０,139.762037,35.654099,0000-00-00,0000-00-00,0,9931103
9931104,9931104,日の出,,,99311,13,105-0022,港区海岸２-７-６８,139.75906,35.649136,0000-00-00,0000-00-00,0,9931104
9931105,9931105,芝浦ふ頭,,,99311,13,108-0022,港区海岸３-２２-１２,139.757852,35.641773,0000-00-00,0000-00-00,0,9931105
9931106,9931106,お台場海浜公園,,,99311,13,135-0091,港区台場２-３,139.778607,35.629813,0000-00-00,0000-00-00,0,9931106
9931107,9931107,台場,,,99311,13,135-0091,港区台場２-６,139.771435,35.625908,0000-00-00,0000-00-00,0,9931107
9931108,9931108,東京国際クルーズターミナル,,,99311,13,135-0064,江東区青海1丁目1-49,139.773157,35.621462,0000-00-00,0000-00-00,0,9931108
